complaint_id,event_id,student_key,complaint_text,category,template_group,evaluation_fold,campus,zone,facility,facility_type,floor,room,latitude,longitude,day_name,hour,observed_at,impact_rating,severity,occupancy_pct,humidity_pct,recurring,status,resolution_hours,has_image,is_seeded_anomaly,source_system,complaint_clean,full_date,time_band,occupancy_band,humidity_band,impact_normalized,occupancy_standardized,humidity_standardized,service_sessions,report_conversions,mean_dwell_seconds
CL-11597,EV-202512-0319,ANON-0465,"students report that the wifi signal is unstable for several devices in Gym; the network service is affected, near the main entrance to the space at 11:27 case 1597",Network,Network:1,1,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Ground Floor,Gym,28.63102,77.37322,Monday,11,2025-12-15T05:57:00+00:00,1,Critical,90,57,1,Verified,4.47,1,0,web,students report that the wifi signal is unstable for several devices in gym the network service is affected near the main entrance to the space at 11:27 case 1597,2025-12-15,10-12,High,Medium,0.0,1.3767,0.06948,2.0,0.0,80.0
CL-11598,EV-202512-0319,ANON-0627,"an urgent maintenance check is needed because the lunch rush is blocking the entrance in ECE-201; and several students are affected, near the main entrance to the space at 12:46 case 1598",Canteen,Canteen:8,3,JIIT Sector 62,Labs & Research,ECE Labs,lab,Floor 2,ECE-201,28.62974,77.37282,Monday,12,2025-12-15T07:16:00+00:00,3,Medium,64,79,0,Open,3.77,0,0,mobile,an urgent maintenance check is needed because the lunch rush is blocking the entrance in ece-201 and several students are affected near the main entrance to the space at 12:46 case 1598,2025-12-15,10-12,Medium,High,0.5,0.04379,1.61537,0.0,0.0,0.0
CL-11599,EV-202512-0319,ANON-0014,"staff were informed that the writing surface is damaged and difficult to use in CS1; and it interrupts scheduled teaching, and several students are affected at 9:43 case 1599",Infrastructure,Infrastructure:5,0,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 1,CS1,28.6299,77.37315,Monday,9,2025-12-15T04:13:00+00:00,3,Medium,83,95,1,In Progress,4.88,0,0,mobile,staff were informed that the writing surface is damaged and difficult to use in cs1 and it interrupts scheduled teaching and several students are affected at 9:43 case 1599,2025-12-15,8-10,High,High,0.5,1.01784,2.73965,1.0,0.0,23.0
CL-11600,EV-202512-0320,ANON-0047,"the current problem is that the security queue is delaying entry in G5; while another campus service remains normal, although nearby rooms remain usable at 11:16 case 1600",Other,Other:4,4,JIIT Sector 62,Academic & Teaching,A2/2,academic,Ground Floor,G5,28.63024,77.37275,Monday,11,2025-12-15T05:46:00+00:00,5,Low,54,64,1,In Progress,5.75,0,0,mobile,the current problem is that the security queue is delaying entry in g5 while another campus service remains normal although nearby rooms remain usable at 11:16 case 1600,2025-12-15,10-12,Medium,Medium,1.0,-0.46886,0.56135,3.0,1.0,34.333333333333336
CL-11601,EV-202512-0320,ANON-0223,"staff were informed that the writing surface is damaged and difficult to use in Security Post; and staff assistance has been requested, and the issue lasts more than ten minutes at 16:14 case 1601",Infrastructure,Infrastructure:5,0,JIIT Sector 62,General & Utilities,Main Gate,outdoor,Outdoor,Security Post,28.62938,77.37238,Monday,16,2025-12-15T10:44:00+00:00,2,High,75,58,0,In Progress,8.62,0,0,web,staff were informed that the writing surface is damaged and difficult to use in security post and staff assistance has been requested and the issue lasts more than ten minutes at 16:14 case 1601,2025-12-15,2-4,High,Medium,0.25,0.60772,0.13974,0.0,0.0,0.0
CL-11602,EV-202512-0320,ANON-0457,"for the second time this week order processing has stopped at one counter in CR425; the food service operation is affected, and several students are affected at 8:42 case 1602",Canteen,Canteen:7,2,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 4,CR425,28.6297,77.3729,Monday,8,2025-12-15T03:12:00+00:00,5,Low,55,43,0,Resolved,6.4,0,0,web,for the second time this week order processing has stopped at one counter in cr425 the food service operation is affected and several students are affected at 8:42 case 1602,2025-12-15,8-10,Medium,Low,1.0,-0.4176,-0.91427,4.0,0.0,29.25
CL-11603,EV-202512-0320,ANON-0019,"the class representative confirmed that a window latch is broken and requires maintenance in Digital Area; the physical infrastructure needs attention, and it interrupts scheduled teaching at 8:53 case 1603",Infrastructure,Infrastructure:9,4,JIIT Sector 62,Library & Study,LRC,library,Floor 1,Digital Area,28.63002,77.37302,Monday,8,2025-12-15T03:23:00+00:00,2,High,31,49,1,Verified,5.84,0,0,mobile,the class representative confirmed that a window latch is broken and requires maintenance in digital area the physical infrastructure needs attention and it interrupts scheduled teaching at 8:53 case 1603,2025-12-15,8-10,Low,Low,0.25,-1.64798,-0.49267,1.0,0.0,36.0
CL-11604,EV-202512-0320,ANON-0402,"during the latest session a spill has made the floor slippery in TS18; this is a hygiene and cleanliness concern, and the issue lasts more than ten minutes at 17:08 case 1604",Cleanliness,Cleanliness:2,2,JIIT Sector 62,Academic & Teaching,A2/2,academic,Floor 1,TS18,28.63024,77.37275,Tuesday,17,2025-12-16T11:38:00+00:00,4,Low,58,92,0,Resolved,4.81,1,0,mobile,during the latest session a spill has made the floor slippery in ts18 this is a hygiene and cleanliness concern and the issue lasts more than ten minutes at 17:08 case 1604,2025-12-16,4-7,Medium,High,0.75,-0.2638,2.52885,1.0,0.0,29.0
CL-11605,EV-202512-0321,ANON-0041,"during the latest session lights flicker repeatedly during use in CR202; the electrical supply needs inspection, near the main entrance to the space at 17:58 case 1605",Electrical,Electrical:2,2,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 2,CR202,28.6297,77.3729,Tuesday,17,2025-12-16T12:28:00+00:00,2,High,89,57,0,Resolved,5.99,0,0,web,during the latest session lights flicker repeatedly during use in cr202 the electrical supply needs inspection near the main entrance to the space at 17:58 case 1605,2025-12-16,4-7,High,Medium,0.25,1.32544,0.06948,5.0,0.0,32.6
CL-11606,EV-202512-0321,ANON-0655,"the current problem is that installed development tools fail to launch in GH Common Room; although nearby rooms remain usable, after normal troubleshooting was attempted at 17:24 case 1606",Lab Equipment,Lab Equipment:4,4,JIIT Sector 62,Hostels,Girls Hostel,hostel,Ground Floor,GH Common Room,28.63087,77.37294,Tuesday,17,2025-12-16T11:54:00+00:00,3,Medium,41,56,0,In Progress,2.12,0,0,mobile,the current problem is that installed development tools fail to launch in gh common room although nearby rooms remain usable after normal troubleshooting was attempted at 17:24 case 1606,2025-12-16,4-7,Medium,Medium,0.5,-1.13532,-0.00079,0.0,0.0,0.0
CL-11607,EV-202512-0321,ANON-0782,"staff were informed that the writing surface is damaged and difficult to use in G2; the physical infrastructure needs attention, after normal troubleshooting was attempted at 13:54 case 1607",Infrastructure,Infrastructure:5,0,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 2,G2,28.6299,77.37315,Tuesday,13,2025-12-16T08:24:00+00:00,2,High,30,60,0,In Progress,6.15,0,0,web,staff were informed that the writing surface is damaged and difficult to use in g2 the physical infrastructure needs attention after normal troubleshooting was attempted at 13:54 case 1607,2025-12-16,12-2,Low,Medium,0.25,-1.69924,0.28028,1.0,1.0,7.0
CL-11608,EV-202512-0321,ANON-0590,"please investigate because parking congestion is blocking access in TS17; campus operations are being disrupted, without any warning notice at 8:26 case 1608",Other,Other:0,0,JIIT Sector 62,Academic & Teaching,A2/2,academic,Floor 1,TS17,28.63024,77.37275,Tuesday,8,2025-12-16T02:56:00+00:00,4,Low,28,23,0,Open,3.43,0,0,mobile,please investigate because parking congestion is blocking access in ts17 campus operations are being disrupted without any warning notice at 8:26 case 1608,2025-12-16,8-10,Low,Low,0.75,-1.80177,-2.31963,1.0,0.0,29.0
CL-11609,EV-202512-0321,ANON-0213,"today we noticed that the corridor has a persistent hygiene problem in Basketball Court; this is a hygiene and cleanliness concern, during a regular teaching period at 16:52 case 1609",Cleanliness,Cleanliness:6,1,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Outdoor,Basketball Court,28.63102,77.37322,Tuesday,16,2025-12-16T11:22:00+00:00,2,High,51,38,0,Escalated,6.92,0,0,web,today we noticed that the corridor has a persistent hygiene problem in basketball court this is a hygiene and cleanliness concern during a regular teaching period at 16:52 case 1609,2025-12-16,2-4,Medium,Low,0.25,-0.62266,-1.26561,0.0,0.0,0.0
CL-11610,EV-202512-0322,ANON-0015,"students report that directional signage is unclear for new students in Security Post; campus operations are being disrupted, and the condition has become more frequent at 14:33 case 1610",Other,Other:1,1,JIIT Sector 62,General & Utilities,Main Gate,outdoor,Outdoor,Security Post,28.62938,77.37238,Tuesday,14,2025-12-16T09:03:00+00:00,4,Low,56,59,1,Verified,6.38,0,0,mobile,students report that directional signage is unclear for new students in security post campus operations are being disrupted and the condition has become more frequent at 14:33 case 1610,2025-12-16,12-2,Medium,Medium,0.75,-0.36633,0.21001,1.0,0.0,10.0
CL-11611,EV-202512-0322,ANON-0607,"an urgent maintenance check is needed because the filtration unit shows a service warning in Washroom 1; and the condition has become more frequent, while another campus service remains normal at 16:24 case 1611",Water,Water:8,3,JIIT Sector 62,General & Utilities,Washrooms,utility,Floor 1,Washroom 1,28.62982,77.37326,Tuesday,16,2025-12-16T10:54:00+00:00,1,Critical,63,36,1,In Progress,5.61,0,0,web,an urgent maintenance check is needed because the filtration unit shows a service warning in washroom 1 and the condition has become more frequent while another campus service remains normal at 16:24 case 1611,2025-12-16,2-4,Medium,Low,0.0,-0.00747,-1.40615,0.0,0.0,0.0
CL-11612,EV-202512-0322,ANON-0015,"the class representative confirmed that the equipment interface stops responding during use in H4 Corridor 2; after normal troubleshooting was attempted, after normal troubleshooting was attempted at 10:02 case 1612",Lab Equipment,Lab Equipment:9,4,JIIT Sector 62,Hostels,H4 Boys Hostel,hostel,Floor 2,H4 Corridor 2,28.63062,77.37262,Tuesday,10,2025-12-16T04:32:00+00:00,3,Medium,77,36,0,Verified,6.44,0,0,mobile,the class representative confirmed that the equipment interface stops responding during use in h4 corridor 2 after normal troubleshooting was attempted after normal troubleshooting was attempted at 10:02 case 1612,2025-12-16,8-10,High,Low,0.5,0.71025,-1.40615,4.0,0.0,61.5
CL-11613,EV-202512-0322,ANON-0042,"an urgent maintenance check is needed because the lunch rush is blocking the entrance in Counter A; the food service operation is affected, and several students are affected at 18:53 case 1613",Canteen,Canteen:8,3,JIIT Sector 62,Food,Annapurna / Main Mess,food,Ground Floor,Counter A,28.63042,77.37312,Tuesday,18,2025-12-16T13:23:00+00:00,4,Low,67,56,1,Verified,4.25,0,0,mobile,an urgent maintenance check is needed because the lunch rush is blocking the entrance in counter a the food service operation is affected and several students are affected at 18:53 case 1613,2025-12-16,4-7,Medium,Medium,0.75,0.19759,-0.00079,2.0,1.0,46.0
CL-11614,EV-202512-0322,ANON-0659,"students report that the wifi signal is unstable for several devices in Cooler B; the network service is affected, and it interrupts scheduled teaching at 18:32 case 1614",Network,Network:1,1,JIIT Sector 62,General & Utilities,Water Points,utility,Ground Floor,Cooler B,28.63005,77.37238,Tuesday,18,2025-12-16T13:02:00+00:00,4,Low,51,68,0,In Progress,4.32,0,0,mobile,students report that the wifi signal is unstable for several devices in cooler b the network service is affected and it interrupts scheduled teaching at 18:32 case 1614,2025-12-16,4-7,Medium,Medium,0.75,-0.62266,0.84242,0.0,0.0,0.0
CL-11615,EV-202512-0323,ANON-0705,"staff were informed that the experiment console does not record readings in CS2; laboratory equipment availability is affected, near the main entrance to the space at 12:45 case 1615",Lab Equipment,Lab Equipment:5,0,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 1,CS2,28.6299,77.37315,Tuesday,12,2025-12-16T07:15:00+00:00,2,High,89,59,0,Resolved,7.88,0,0,web,staff were informed that the experiment console does not record readings in cs2 laboratory equipment availability is affected near the main entrance to the space at 12:45 case 1615,2025-12-16,10-12,High,Medium,0.25,1.32544,0.21001,1.0,1.0,7.0
CL-11616,EV-202512-0323,ANON-0366,"an urgent maintenance check is needed because the filtration unit shows a service warning in H4 Corridor 2; the water service needs attention, while the area is moderately occupied at 13:00 case 1616",Water,Water:8,3,JIIT Sector 62,Hostels,H4 Boys Hostel,hostel,Floor 2,H4 Corridor 2,28.63062,77.37262,Wednesday,13,2025-12-17T07:30:00+00:00,2,High,70,52,0,Resolved,5.77,0,0,mobile,an urgent maintenance check is needed because the filtration unit shows a service warning in h4 corridor 2 the water service needs attention while the area is moderately occupied at 13:00 case 1616,2025-12-17,12-2,Medium,Medium,0.25,0.35139,-0.28186,2.0,0.0,47.5
CL-11617,EV-202512-0323,ANON-0612,"please investigate because the service queue is moving very slowly in Counter A; during a regular teaching period, while another campus service remains normal at 13:54 case 1617",Canteen,Canteen:0,0,JIIT Sector 62,Food,Annapurna / Main Mess,food,Ground Floor,Counter A,28.63042,77.37312,Wednesday,13,2025-12-17T08:24:00+00:00,1,Critical,95,63,0,Open,7.52,0,0,mobile,please investigate because the service queue is moving very slowly in counter a during a regular teaching period while another campus service remains normal at 13:54 case 1617,2025-12-17,12-2,High,Medium,0.0,1.63303,0.49108,1.0,0.0,51.0
CL-11618,EV-202512-0323,ANON-0354,"today we noticed that the notice board contains outdated information in Academic Office; during a regular teaching period, without any warning notice at 12:38 case 1618",Other,Other:6,1,JIIT Sector 62,General & Utilities,Administration Block,office,Floor 1,Academic Office,28.62992,77.37334,Wednesday,12,2025-12-17T07:08:00+00:00,5,Low,73,57,0,Resolved,9.89,0,0,web,today we noticed that the notice board contains outdated information in academic office during a regular teaching period without any warning notice at 12:38 case 1618,2025-12-17,10-12,High,Medium,1.0,0.50518,0.06948,1.0,1.0,29.0
CL-11619,EV-202512-0323,ANON-0199,"for the second time this week water is collecting beneath the dispenser in G3; the water service needs attention, after normal troubleshooting was attempted at 18:30 case 1619",Water,Water:7,2,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 2,G3,28.6299,77.37315,Wednesday,18,2025-12-17T13:00:00+00:00,5,Low,70,66,0,Open,4.16,1,0,kiosk,for the second time this week water is collecting beneath the dispenser in g3 the water service needs attention after normal troubleshooting was attempted at 18:30 case 1619,2025-12-17,4-7,Medium,Medium,1.0,0.35139,0.70189,2.0,0.0,53.0
CL-11620,EV-202512-0324,ANON-0513,"during the latest session lights flicker repeatedly during use in CR101; the electrical supply needs inspection, and staff assistance has been requested at 14:47 case 1620",Electrical,Electrical:2,2,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 1,CR101,28.6297,77.3729,Wednesday,14,2025-12-17T09:17:00+00:00,3,Medium,66,56,0,In Progress,6.25,1,0,mobile,during the latest session lights flicker repeatedly during use in cr101 the electrical supply needs inspection and staff assistance has been requested at 14:47 case 1620,2025-12-17,12-2,Medium,Medium,0.5,0.14632,-0.00079,4.0,0.0,33.0
CL-11621,EV-202512-0324,ANON-0027,"during the latest session students cannot authenticate to the wireless network in Reception; near the main entrance to the space, although nearby rooms remain usable at 12:28 case 1621",Network,Network:2,2,JIIT Sector 62,General & Utilities,Administration Block,office,Ground Floor,Reception,28.62992,77.37334,Wednesday,12,2025-12-17T06:58:00+00:00,1,Critical,80,41,0,Verified,5.32,0,0,web,during the latest session students cannot authenticate to the wireless network in reception near the main entrance to the space although nearby rooms remain usable at 12:28 case 1621,2025-12-17,10-12,High,Low,0.0,0.86404,-1.05481,1.0,1.0,29.0
CL-11622,EV-202512-0324,ANON-0182,"a repeated observation is that the nearest water point is not operational in CL3-A; the water service needs attention, although nearby rooms remain usable at 14:37 case 1622",Water,Water:3,3,JIIT Sector 62,Labs & Research,CL3,lab,Ground Floor,CL3-A,28.62964,77.37261,Wednesday,14,2025-12-17T09:07:00+00:00,1,Critical,75,47,0,In Progress,4.37,0,0,kiosk,a repeated observation is that the nearest water point is not operational in cl3-a the water service needs attention although nearby rooms remain usable at 14:37 case 1622,2025-12-17,12-2,High,Low,0.0,0.60772,-0.6332,0.0,0.0,0.0
CL-11623,EV-202512-0324,ANON-0472,"for the second time this week the wired connection cannot reach institute services in CS1; without any warning notice, after normal troubleshooting was attempted at 17:25 case 1623",Network,Network:7,2,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 1,CS1,28.6299,77.37315,Wednesday,17,2025-12-17T11:55:00+00:00,2,High,76,77,1,Resolved,4.56,1,0,kiosk,for the second time this week the wired connection cannot reach institute services in cs1 without any warning notice after normal troubleshooting was attempted at 17:25 case 1623,2025-12-17,4-7,High,High,0.25,0.65898,1.47483,2.0,0.0,53.0
CL-11624,EV-202512-0324,ANON-0788,"for the second time this week the wired connection cannot reach institute services in CL15-B; and the issue lasts more than ten minutes, and the condition has become more frequent at 18:07 case 1624",Network,Network:7,2,JIIT Sector 62,Labs & Research,CL15,lab,Floor 1,CL15-B,28.62978,77.37254,Wednesday,18,2025-12-17T12:37:00+00:00,4,Low,22,58,0,Resolved,5.12,0,0,web,for the second time this week the wired connection cannot reach institute services in cl15-b and the issue lasts more than ten minutes and the condition has become more frequent at 18:07 case 1624,2025-12-17,4-7,Low,Medium,0.75,-2.10937,0.13974,2.0,1.0,22.0
CL-11625,EV-202512-0325,ANON-0565,"the class representative confirmed that the common area smells unpleasant and needs attention in CR425; while another campus service remains normal, and the issue lasts more than ten minutes at 15:38 case 1625",Cleanliness,Cleanliness:9,4,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 4,CR425,28.6297,77.3729,Wednesday,15,2025-12-17T10:08:00+00:00,1,Critical,56,46,0,Open,6.38,0,0,mobile,the class representative confirmed that the common area smells unpleasant and needs attention in cr425 while another campus service remains normal and the issue lasts more than ten minutes at 15:38 case 1625,2025-12-17,2-4,Medium,Low,0.0,-0.36633,-0.70347,4.0,0.0,33.0
CL-11626,EV-202512-0325,ANON-0421,"an urgent maintenance check is needed because video lectures buffer on the campus connection in CS1; without any warning notice, and staff assistance has been requested at 18:06 case 1626",Network,Network:8,3,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 1,CS1,28.6299,77.37315,Wednesday,18,2025-12-17T12:36:00+00:00,1,Critical,40,71,0,Resolved,6.21,0,0,kiosk,an urgent maintenance check is needed because video lectures buffer on the campus connection in cs1 without any warning notice and staff assistance has been requested at 18:06 case 1626,2025-12-17,4-7,Low,High,0.0,-1.18658,1.05322,2.0,0.0,53.0
CL-11627,EV-202512-0325,ANON-0285,"today we noticed that the corridor has a persistent hygiene problem in G6; this is a hygiene and cleanliness concern, and several students are affected at 16:24 case 1627",Canteen,Cleanliness:6,1,JIIT Sector 62,Academic & Teaching,A2/2,academic,Ground Floor,G6,28.63024,77.37275,Wednesday,16,2025-12-17T10:54:00+00:00,1,Critical,73,44,1,Resolved,6.97,0,0,kiosk,today we noticed that the corridor has a persistent hygiene problem in g6 this is a hygiene and cleanliness concern and several students are affected at 16:24 case 1627,2025-12-17,2-4,High,Low,0.0,0.50518,-0.844,1.0,0.0,45.0
CL-11628,EV-202512-0325,ANON-0375,"during the latest session the classroom door cannot close safely in CL15-A; the physical infrastructure needs attention, and it interrupts scheduled teaching at 14:37 case 1628",Infrastructure,Infrastructure:2,2,JIIT Sector 62,Labs & Research,CL15,lab,Floor 1,CL15-A,28.62978,77.37254,Thursday,14,2025-12-18T09:07:00+00:00,1,Critical,76,42,0,Open,3.86,0,0,kiosk,during the latest session the classroom door cannot close safely in cl15-a the physical infrastructure needs attention and it interrupts scheduled teaching at 14:37 case 1628,2025-12-18,12-2,High,Low,0.0,0.65898,-0.98454,1.0,0.0,38.0
CL-11629,EV-202512-0325,ANON-0255,"students report that water is leaking into the walking area in CL15-A; the water service needs attention, while the area is moderately occupied at 9:53 case 1629",Water,Water:1,1,JIIT Sector 62,Labs & Research,CL15,lab,Floor 1,CL15-A,28.62978,77.37254,Thursday,9,2025-12-18T04:23:00+00:00,2,High,100,76,0,Verified,12.48,0,1,mobile,students report that water is leaking into the walking area in cl15-a the water service needs attention while the area is moderately occupied at 9:53 case 1629,2025-12-18,8-10,High,High,0.25,1.88936,1.40456,1.0,0.0,38.0
CL-11630,EV-202512-0326,ANON-0723,"the current problem is that a chair is blocking the aisle because its leg is broken in ECE-201; without any warning notice, although nearby rooms remain usable at 8:10 case 1630",Infrastructure,Infrastructure:4,4,JIIT Sector 62,Labs & Research,ECE Labs,lab,Floor 2,ECE-201,28.62974,77.37282,Thursday,8,2025-12-18T02:40:00+00:00,2,High,28,40,1,Verified,6.15,0,0,mobile,the current problem is that a chair is blocking the aisle because its leg is broken in ece-201 without any warning notice although nearby rooms remain usable at 8:10 case 1630,2025-12-18,8-10,Low,Low,0.25,-1.80177,-1.12507,6.0,1.0,24.666666666666668
CL-11631,EV-202512-0326,ANON-0443,"today we noticed that multiple computers show storage errors in CR202; laboratory equipment availability is affected, during a regular teaching period at 15:53 case 1631",Lab Equipment,Lab Equipment:6,1,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 2,CR202,28.6297,77.3729,Thursday,15,2025-12-18T10:23:00+00:00,1,Critical,30,30,0,Resolved,6.98,0,0,mobile,today we noticed that multiple computers show storage errors in cr202 laboratory equipment availability is affected during a regular teaching period at 15:53 case 1631,2025-12-18,2-4,Low,Low,0.0,-1.69924,-1.82775,2.0,1.0,41.5
CL-11632,EV-202512-0326,ANON-0507,"students report that a monitor and keyboard are not detected in TS17; while the area is moderately occupied, and several students are affected at 9:32 case 1632",Lab Equipment,Lab Equipment:1,1,JIIT Sector 62,Academic & Teaching,A2/2,academic,Floor 1,TS17,28.63024,77.37275,Thursday,9,2025-12-18T04:02:00+00:00,2,High,51,45,1,Open,6.94,1,0,mobile,students report that a monitor and keyboard are not detected in ts17 while the area is moderately occupied and several students are affected at 9:32 case 1632,2025-12-18,8-10,Medium,Low,0.25,-0.62266,-0.77374,1.0,1.0,112.0
CL-11633,EV-202512-0326,ANON-0403,"the class representative confirmed that waiting time is longer than the scheduled break in Cooler A; the food service operation is affected, while another campus service remains normal at 17:54 case 1633",Canteen,Canteen:9,4,JIIT Sector 62,General & Utilities,Water Points,utility,Ground Floor,Cooler A,28.63005,77.37238,Thursday,17,2025-12-18T12:24:00+00:00,1,Critical,92,62,1,Resolved,7.84,0,0,mobile,the class representative confirmed that waiting time is longer than the scheduled break in cooler a the food service operation is affected while another campus service remains normal at 17:54 case 1633,2025-12-18,4-7,High,Medium,0.0,1.47923,0.42081,1.0,0.0,40.0
CL-11634,EV-202512-0326,ANON-0404,"today we noticed that multiple computers show storage errors in H4 Corridor 1; laboratory equipment availability is affected, after normal troubleshooting was attempted at 17:49 case 1634",Lab Equipment,Lab Equipment:6,1,JIIT Sector 62,Hostels,H4 Boys Hostel,hostel,Floor 1,H4 Corridor 1,28.63062,77.37262,Thursday,17,2025-12-18T12:19:00+00:00,1,Critical,34,71,0,Escalated,5.6,1,0,mobile,today we noticed that multiple computers show storage errors in h4 corridor 1 laboratory equipment availability is affected after normal troubleshooting was attempted at 17:49 case 1634,2025-12-18,4-7,Low,High,0.0,-1.49418,1.05322,2.0,0.0,61.0
CL-11635,EV-202512-0327,ANON-0489,"please investigate because the service queue is moving very slowly in TS12; the food service operation is affected, while another campus service remains normal at 18:51 case 1635",Canteen,Canteen:0,0,JIIT Sector 62,Academic & Teaching,A2/1,academic,Floor 1,TS12,28.6301,77.37255,Thursday,18,2025-12-18T13:21:00+00:00,1,Critical,35,46,0,Open,4.65,0,0,mobile,please investigate because the service queue is moving very slowly in ts12 the food service operation is affected while another campus service remains normal at 18:51 case 1635,2025-12-18,4-7,Low,Low,0.0,-1.44291,-0.70347,1.0,0.0,22.0
CL-11636,EV-202512-0327,ANON-0768,"please investigate because the drinking-water dispenser is empty in CR102; the water service needs attention, and the issue lasts more than ten minutes at 9:40 case 1636",Water,Water:0,0,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 1,CR102,28.6297,77.3729,Thursday,9,2025-12-18T04:10:00+00:00,3,Medium,49,59,0,Resolved,2.91,0,0,web,please investigate because the drinking-water dispenser is empty in cr102 the water service needs attention and the issue lasts more than ten minutes at 9:40 case 1636,2025-12-18,8-10,Medium,Medium,0.5,-0.72519,0.21001,2.0,1.0,41.5
CL-11637,EV-202512-0327,ANON-0715,"today we noticed that network coverage disappears near the back rows in Gate 1; the network service is affected, while another campus service remains normal at 16:32 case 1637",Network,Network:6,1,JIIT Sector 62,General & Utilities,Main Gate,outdoor,Outdoor,Gate 1,28.62938,77.37238,Thursday,16,2025-12-18T11:02:00+00:00,4,Low,83,34,0,Resolved,3.95,0,0,web,today we noticed that network coverage disappears near the back rows in gate 1 the network service is affected while another campus service remains normal at 16:32 case 1637,2025-12-18,2-4,High,Low,0.75,1.01784,-1.54668,1.0,0.0,22.0
CL-11638,EV-202512-0327,ANON-0059,"staff were informed that online resources time out during the session in CL1-B; the network service is affected, during a regular teaching period at 10:43 case 1638",Network,Network:5,0,JIIT Sector 62,Labs & Research,CL1,lab,Ground Floor,CL1-B,28.62958,77.37248,Thursday,10,2025-12-18T05:13:00+00:00,2,High,62,38,0,Open,4.29,0,0,mobile,staff were informed that online resources time out during the session in cl1-b the network service is affected during a regular teaching period at 10:43 case 1638,2025-12-18,8-10,Medium,Low,0.25,-0.05874,-1.26561,0.0,0.0,0.0
CL-11639,EV-202512-0327,ANON-0233,"the current problem is that the security queue is delaying entry in H4 Corridor 2; campus operations are being disrupted, near the main entrance to the space at 16:17 case 1639",Other,Other:4,4,JIIT Sector 62,Hostels,H4 Boys Hostel,hostel,Floor 2,H4 Corridor 2,28.63062,77.37262,Thursday,16,2025-12-18T10:47:00+00:00,3,Medium,78,65,0,Open,8.7,0,0,mobile,the current problem is that the security queue is delaying entry in h4 corridor 2 campus operations are being disrupted near the main entrance to the space at 16:17 case 1639,2025-12-18,2-4,High,Medium,0.5,0.76151,0.63162,2.0,0.0,61.0
CL-11640,EV-202512-0328,ANON-0453,"an urgent maintenance check is needed because signage for the room is missing in Academic Office; and several students are affected, and several students are affected at 10:07 case 1640",Infrastructure,Infrastructure:8,3,JIIT Sector 62,General & Utilities,Administration Block,office,Floor 1,Academic Office,28.62992,77.37334,Friday,10,2025-12-19T04:37:00+00:00,2,High,65,71,1,Resolved,5.54,1,0,mobile,an urgent maintenance check is needed because signage for the room is missing in academic office and several students are affected and several students are affected at 10:07 case 1640,2025-12-19,8-10,Medium,High,0.25,0.09506,1.05322,0.0,0.0,0.0
CL-11641,EV-202512-0328,ANON-0437,"please investigate because parking congestion is blocking access in CL3-A; campus operations are being disrupted, without any warning notice at 14:20 case 1641",Other,Other:0,0,JIIT Sector 62,Labs & Research,CL3,lab,Ground Floor,CL3-A,28.62964,77.37261,Friday,14,2025-12-19T08:50:00+00:00,2,High,100,46,0,In Progress,8.56,1,0,web,please investigate because parking congestion is blocking access in cl3-a campus operations are being disrupted without any warning notice at 14:20 case 1641,2025-12-19,12-2,High,Low,0.25,1.88936,-0.70347,1.0,0.0,23.0
CL-11642,EV-202512-0328,ANON-0740,"today we noticed that the corridor has a persistent hygiene problem in CL3-A; this is a hygiene and cleanliness concern, near the main entrance to the space at 13:21 case 1642",Cleanliness,Cleanliness:6,1,JIIT Sector 62,Labs & Research,CL3,lab,Ground Floor,CL3-A,28.62964,77.37261,Friday,13,2025-12-19T07:51:00+00:00,5,Low,39,57,1,Open,3.63,0,0,mobile,today we noticed that the corridor has a persistent hygiene problem in cl3-a this is a hygiene and cleanliness concern near the main entrance to the space at 13:21 case 1642,2025-12-19,12-2,Low,Medium,1.0,-1.23785,0.06948,1.0,0.0,23.0
