complaint_id,event_id,student_key,complaint_text,category,template_group,evaluation_fold,campus,zone,facility,facility_type,floor,room,latitude,longitude,day_name,hour,observed_at,impact_rating,severity,occupancy_pct,humidity_pct,recurring,status,resolution_hours,has_image,is_seeded_anomaly,source_system
CL-11661,EV-202512-0332,ANON-0186,"a repeated observation is that internet speed falls below a usable level in G2; the network service is affected, while the area is moderately occupied at 9:42 case 1661",Network,Network:3,3,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 2,G2,28.6299,77.37315,Saturday,9,2025-12-20T09:42:00+05:30,5,Low,65.0,42,0,Open,3.43,0,0,mobile
CL-11662,EV-202512-0332,ANON-0081,"an urgent maintenance check is needed because video lectures buffer on the campus connection in Billing Counter; the network service is affected, after normal troubleshooting was attempted at 17:14 case 1662",Network,Network:8,3,JIIT Sector 62,Food,Cafeteria / Canteen,food,Ground Floor,Billing Counter,28.63031,77.37298,Saturday,17,2025-12-20T17:14:00+05:30,3,Medium,59.0,28,1,In Progress,5.02,0,0,mobile
CL-11663,EV-202512-0332,ANON-0360,"for the second time this week the wired connection cannot reach institute services in CR425; without any warning notice, and staff assistance has been requested at 14:07 case 1663",Network,Network:7,2,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 4,CR425,28.6297,77.3729,Saturday,14,2025-12-20T14:07:00+05:30,3,Medium,73.0,62,1,In Progress,4.93,0,0,mobile
CL-11664,EV-202512-0332,ANON-0692,"the current problem is that a chair is blocking the aisle because its leg is broken in TS11; the physical infrastructure needs attention, during a regular teaching period at 17:57 case 1664",Infrastructure,Infrastructure:4,4,JIIT Sector 62,Academic & Teaching,A2/1,academic,Floor 1,TS11,28.6301,77.37255,Sunday,17,2025-12-21T17:57:00+05:30,2,High,26.0,30,0,In Progress,4.8,1,0,mobile
CL-11665,EV-202512-0333,ANON-0094,"today we noticed that charging points are unavailable in Washroom 1; the electrical supply needs inspection, and staff assistance has been requested at 16:08 case 1665",Electrical,Electrical:6,1,JIIT Sector 62,General & Utilities,Washrooms,utility,Floor 1,Washroom 1,28.62982,77.37326,Sunday,16,2025-12-21T16:08:00+05:30,1,Critical,87.0,53,0,Open,5.51,1,0,mobile
CL-11666,EV-202512-0333,ANON-0799,"for the second time this week the lecture-room screen does not lower correctly in H4 Corridor 1; the physical infrastructure needs attention, near the main entrance to the space at 18:09 case 1666",Infrastructure,Infrastructure:7,2,JIIT Sector 62,Hostels,H4 Boys Hostel,hostel,Floor 1,H4 Corridor 1,28.63062,77.37262,Sunday,18,2025-12-21T18:09:00+05:30,5,Low,71.0,69,1,Open,6.75,1,0,web
CL-11667,EV-202512-0333,ANON-0357,"an urgent maintenance check is needed because pedestrian movement is restricted by stored material in Gate 1; and several students are affected, after normal troubleshooting was attempted at 18:16 case 1667",Other,Other:8,3,JIIT Sector 62,General & Utilities,Main Gate,outdoor,Outdoor,Gate 1,28.62938,77.37238,Sunday,18,2025-12-21T18:16:00+05:30,3,Medium,47.0,66,0,In Progress,4.77,0,0,web
CL-11668,EV-202512-0333,ANON-0135,"the current problem is that installed development tools fail to launch in Gate 1; and the condition has become more frequent, during a regular teaching period at 15:07 case 1668",Lab Equipment,Lab Equipment:4,4,JIIT Sector 62,General & Utilities,Main Gate,outdoor,Outdoor,Gate 1,28.62938,77.37238,Sunday,15,2025-12-21T15:07:00+05:30,3,Medium,80.0,73,0,Verified,5.12,1,0,mobile
CL-11669,EV-202512-0333,ANON-0594,"AN URGENT MAINTENANCE CHECK IS NEEDED BECAUSE THE LAB PRINTER IS UNAVAILABLE TO STUDENT SYSTEMS IN WASHROOM 1; LABORATORY EQUIPMENT AVAILABILITY IS AFFECTED, AND THE CONDITION HAS BECOME MORE FREQUENT AT 16:51 CASE 1669   !!!",Lab Equipment,Lab Equipment:8,3,JIIT Sector 62,General & Utilities,Washrooms,utility,Floor 1,Washroom 1,28.62982,77.37326,Sunday,16,2025-12-21T16:51:00+05:30,4,Low,45.0,61,0,Resolved,6.42,0,0,web
CL-11670,EV-202512-0334,ANON-0381,"students report that waste bins are overflowing into the corridor in H4 Corridor 1; and the issue lasts more than ten minutes, and staff assistance has been requested at 16:24 case 1670",Cleanliness,Cleanliness:1,1,JIIT Sector 62,Hostels,H4 Boys Hostel,hostel,Floor 1,H4 Corridor 1,28.63062,77.37262,Sunday,16,2025-12-21T16:24:00+05:30,3,Medium,71.0,67,0,Resolved,5.59,0,0,mobile
CL-11671,EV-202512-0334,ANON-0439,"today we noticed that seating capacity is insufficient during the meal break in CR202; the food service operation is affected, during a regular teaching period at 12:28 case 1671",Canteen,Canteen:6,1,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 2,CR202,28.6297,77.3729,Sunday,12,2025-12-21T12:28:00+05:30,2,High,51.0,62,1,Verified,7.07,0,0,web
CL-11672,EV-202512-0334,ANON-0227,"staff were informed that an electrical panel is making an unusual sound in CS1; the electrical supply needs inspection, although nearby rooms remain usable at 12:17 case 1672",Electrical,Electrical:5,0,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 1,CS1,28.6299,77.37315,Sunday,12,2025-12-21T12:17:00+05:30,2,High,29.0,49,1,Resolved,5.76,0,0,web
CL-11673,EV-202512-0334,ANON-0540,"the current problem is that the cooler produces warm water only in ECE-202; while another campus service remains normal, although nearby rooms remain usable at 18:07 case 1673",Water,Water:4,4,JIIT Sector 62,Labs & Research,ECE Labs,lab,Floor 2,ECE-202,28.62974,77.37282,Sunday,18,2025-12-21T18:07:00+05:30,3,Medium,76.0,59,1,Open,7.56,1,0,web
CL-11674,EV-202512-0334,ANON-0247,"for the second time this week water is collecting beneath the dispenser in GH Corridor 1; near the main entrance to the space, while the area is moderately occupied at 10:03 case 1674",Water,Water:7,2,JIIT Sector 62,Hostels,Girls Hostel,hostel,Floor 1,GH Corridor 1,28.63087,77.37294,Sunday,10,2025-12-21T10:03:00+05:30,3,Medium,53.0,52,0,Verified,8.56,0,0,web
CL-11675,EV-202512-0335,ANON-0585,"an urgent maintenance check is needed because pedestrian movement is restricted by stored material in CL15-B; campus operations are being disrupted, during a regular teaching period at 16:46 case 1675",Other,Other:8,3,JIIT Sector 62,Labs & Research,CL15,lab,Floor 1,CL15-B,28.62978,77.37254,Sunday,16,2025-12-21T16:46:00+05:30,2,High,49.0,64,0,Verified,8.94,0,0,kiosk
CL-11676,EV-202512-0335,ANON-0026,"staff were informed that billing and collection lines are merging into one queue in TS11; the food service operation is affected, near the main entrance to the space at 13:06 case 1676",Canteen,Canteen:5,0,JIIT Sector 62,Academic & Teaching,A2/1,academic,Floor 1,TS11,28.6301,77.37255,Monday,13,2025-12-22T13:06:00+05:30,2,High,100.0,53,1,Resolved,5.04,0,0,web
CL-11677,EV-202512-0335,ANON-0277,"students report that directional signage is unclear for new students in CR101; campus operations are being disrupted, without any warning notice at 10:30 case 1677",Other,Other:1,1,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 1,CR101,28.6297,77.3729,Monday,10,2025-12-22T10:30:00+05:30,3,Medium,63.0,63,0,In Progress,6.49,1,0,mobile
CL-11678,EV-202512-0335,ANON-0457,"for the second time this week water is collecting beneath the dispenser in Gym; after normal troubleshooting was attempted, while another campus service remains normal at 12:20 case 1678",Water,Water:7,2,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Ground Floor,Gym,28.63102,77.37322,Monday,12,2025-12-22T12:20:00+05:30,2,High,58.0,51,0,Resolved,4.32,0,0,mobile
CL-11679,EV-202512-0335,ANON-0553,"today we noticed that charging points are unavailable in CL15-B; without any warning notice, and the condition has become more frequent at 15:23 case 1679",Electrical,Electrical:6,1,JIIT Sector 62,Labs & Research,CL15,lab,Floor 1,CL15-B,28.62978,77.37254,Monday,15,2025-12-22T15:23:00+05:30,2,High,40.0,58,1,Verified,4.34,1,0,mobile
CL-11680,EV-202512-0336,ANON-0063,"please investigate because the area has not been cleaned since the morning in CR202; while another campus service remains normal, while another campus service remains normal at 17:34 case 1680",Cleanliness,Cleanliness:0,0,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 2,CR202,28.6297,77.3729,Monday,17,2025-12-22T17:34:00+05:30,1,Critical,62.0,62,0,Open,5.89,1,0,mobile
CL-11681,EV-202512-0336,ANON-0725,"the current problem is that a chair is blocking the aisle because its leg is broken in CS1; the physical infrastructure needs attention, and it interrupts scheduled teaching at 16:27 case 1681",Infrastructure,Infrastructure:4,4,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 1,CS1,28.6299,77.37315,Monday,16,2025-12-22T16:27:00+05:30,3,Medium,37.0,48,0,In Progress,4.72,0,0,web
CL-11682,EV-202512-0336,ANON-0309,"an urgent maintenance check is needed because signage for the room is missing in CR102; and the condition has become more frequent, while the area is moderately occupied at 13:58 case 1682",Infrastructure,Infrastructure:8,3,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 1,CR102,28.6297,77.3729,Monday,13,2025-12-22T13:58:00+05:30,4,Low,91.0,38,0,Verified,6.25,0,0,mobile
CL-11683,EV-202512-0336,ANON-0477,"for the second time this week the lecture-room screen does not lower correctly in TS12; and several students are affected, although nearby rooms remain usable at 13:15 case 1683",Infrastructure,Infrastructure:7,2,JIIT Sector 62,Academic & Teaching,A2/1,academic,Floor 1,TS12,28.6301,77.37255,Monday,13,2025-12-22T13:15:00+05:30,4,Low,53.0,47,1,Resolved,7.41,0,0,mobile
CL-11684,EV-202512-0336,ANON-0319,"for the second time this week order processing has stopped at one counter in TS18; the food service operation is affected, and the condition has become more frequent at 14:37 case 1684",Canteen,Canteen:7,2,JIIT Sector 62,Academic & Teaching,A2/2,academic,Floor 1,TS18,28.63024,77.37275,Monday,14,2025-12-22T14:37:00+05:30,4,Low,54.0,52,0,Open,4.41,1,0,web
CL-11685,EV-202512-0337,ANON-0336,"for the second time this week the lecture-room screen does not lower correctly in Reception; the physical infrastructure needs attention, after normal troubleshooting was attempted at 16:08 case 1685",Infrastructure,Infrastructure:7,2,JIIT Sector 62,General & Utilities,Administration Block,office,Ground Floor,Reception,28.62992,77.37334,Monday,16,2025-12-22T16:08:00+05:30,5,Low,55.0,39,0,Open,4.07,1,0,kiosk
CL-11686,EV-202512-0337,ANON-0224,"today we noticed that network coverage disappears near the back rows in G1; and the condition has become more frequent, while the area is moderately occupied at 18:36 case 1686",Network,Network:6,1,JIIT Sector 62,Academic & Teaching,A2/1,academic,Ground Floor,G1,28.6301,77.37255,Monday,18,2025-12-22T18:36:00+05:30,3,Medium,61.0,20,0,Resolved,4.46,0,0,web
CL-11687,EV-202512-0337,ANON-0156,"students report that waste bins are overflowing into the corridor in Cooler B; this is a hygiene and cleanliness concern, while another campus service remains normal at 14:55 case 1687",Cleanliness,Cleanliness:1,1,JIIT Sector 62,General & Utilities,Water Points,utility,Ground Floor,Cooler B,28.63005,77.37238,Monday,14,2025-12-22T14:55:00+05:30,4,Low,64.0,44,1,Resolved,5.5,0,0,mobile
CL-11688,EV-202512-0337,ANON-0663,"during the latest session students cannot authenticate to the wireless network in G2; and the condition has become more frequent, and the issue lasts more than ten minutes at 11:57 case 1688",Network,Network:2,2,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 2,G2,28.6299,77.37315,Tuesday,11,2025-12-23T11:57:00+05:30,4,Low,100.0,95,0,In Progress,9.15,1,0,web
CL-11689,EV-202512-0337,ANON-0677,"students report that several desks have loose or damaged fittings in G3; although nearby rooms remain usable, during a regular teaching period at 12:40 case 1689",Infrastructure,Infrastructure:1,1,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 2,G3,28.6299,77.37315,Tuesday,12,2025-12-23T12:40:00+05:30,2,High,70.0,62,0,Escalated,5.89,0,0,web
CL-11690,EV-202512-0338,ANON-0768,"a repeated observation is that the wash area needs urgent sanitation in CR201; and staff assistance has been requested, during a regular teaching period at 17:20 case 1690",Cleanliness,Cleanliness:3,3,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 2,CR201,28.6297,77.3729,Tuesday,17,2025-12-23T17:20:00+05:30,2,High,87.0,40,0,Verified,5.77,0,0,web
CL-11691,EV-202512-0338,ANON-0641,"the class representative confirmed that the common area smells unpleasant and needs attention in Digital Area; this is a hygiene and cleanliness concern, and staff assistance has been requested at 11:08 case 1691",Cleanliness,Cleanliness:9,4,JIIT Sector 62,Library & Study,LRC,library,Floor 1,Digital Area,28.63002,77.37302,Tuesday,11,2025-12-23T11:08:00+05:30,1,Critical,74.0,58,0,Verified,6.2,1,0,mobile
CL-11692,EV-202512-0338,ANON-0628,"please investigate because the campus network drops repeatedly during class in Reception; without any warning notice, and staff assistance has been requested at 16:10 case 1692",Network,Network:0,0,JIIT Sector 62,General & Utilities,Administration Block,office,Ground Floor,Reception,28.62992,77.37334,Tuesday,16,2025-12-23T16:10:00+05:30,1,Critical,47.0,57,0,Open,6.66,0,0,mobile
CL-11693,EV-202512-0338,ANON-0290,"a repeated observation is that a campus service is unavailable without an explanation in CL15-A; while another campus service remains normal, while another campus service remains normal at 17:03 case 1693",Other,Other:3,3,JIIT Sector 62,Labs & Research,CL15,lab,Floor 1,CL15-A,28.62978,77.37254,Tuesday,17,2025-12-23T17:03:00+05:30,3,Medium,95.0,39,0,Open,17.58,0,1,mobile
CL-11694,EV-202512-0338,ANON-0718,"for the second time this week the help desk is closed during published hours in TS17; campus operations are being disrupted, and the issue lasts more than ten minutes at 18:53 case 1694",Other,Other:7,2,JIIT Sector 62,Academic & Teaching,A2/2,academic,Floor 1,TS17,28.63024,77.37275,Tuesday,18,2025-12-23T18:53:00+05:30,3,Medium,37.0,79,1,Open,4.77,0,0,mobile
CL-11695,EV-202512-0339,ANON-0304,"please investigate because the projector loses its input after a few minutes in CR101; and staff assistance has been requested, and it interrupts scheduled teaching at 17:39 case 1695",Electrical,Infrastructure:0,0,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 1,CR101,28.6297,77.3729,Tuesday,17,2025-12-23T17:39:00+05:30,2,High,66.0,37,1,Open,5.88,0,0,mobile
CL-11696,EV-202512-0339,ANON-0406,"a repeated observation is that the wash area needs urgent sanitation in Gate 1; during a regular teaching period, after normal troubleshooting was attempted at 11:58 case 1696",Cleanliness,Cleanliness:3,3,JIIT Sector 62,General & Utilities,Main Gate,outdoor,Outdoor,Gate 1,28.62938,77.37238,Tuesday,11,2025-12-23T11:58:00+05:30,1,Critical,59.0,79,0,Resolved,5.73,1,0,web
CL-11697,EV-202512-0339,ANON-0481,"a repeated observation is that a power socket is loose and unsafe in Billing Counter; the electrical supply needs inspection, and staff assistance has been requested at 9:59 case 1697",Electrical,Electrical:3,3,JIIT Sector 62,Food,Cafeteria / Canteen,food,Ground Floor,Billing Counter,28.63031,77.37298,Tuesday,9,2025-12-23T09:59:00+05:30,1,Critical,94.0,20,1,Resolved,3.26,0,0,web
CL-11698,EV-202512-0339,ANON-0112,"a repeated observation is that the wash area needs urgent sanitation in TS12; this is a hygiene and cleanliness concern, while the area is moderately occupied at 16:15 case 1698",Cleanliness,Cleanliness:3,3,JIIT Sector 62,Academic & Teaching,A2/1,academic,Floor 1,TS12,28.6301,77.37255,Tuesday,16,2025-12-23T16:15:00+05:30,2,High,66.0,50,0,Resolved,3.29,0,0,mobile
CL-11699,EV-202512-0339,ANON-0115,"for the second time this week water is collecting beneath the dispenser in GH Common Room; the water service needs attention, and staff assistance has been requested at 11:45 case 1699",Water,Water:7,2,JIIT Sector 62,Hostels,Girls Hostel,hostel,Ground Floor,GH Common Room,28.63087,77.37294,Tuesday,11,2025-12-23T11:45:00+05:30,2,High,80.0,60,0,In Progress,6.4,1,0,mobile
CL-11700,EV-202512-0340,ANON-0666,"the class representative confirmed that the login portal loops without granting access in CL15-B; the network service is affected, and staff assistance has been requested at 8:22 case 1700",Network,Network:9,4,JIIT Sector 62,Labs & Research,CL15,lab,Floor 1,CL15-B,28.62978,77.37254,Wednesday,8,2025-12-24T08:22:00+05:30,2,High,33.0,70,0,Open,5.48,0,0,web
CL-11701,EV-202512-0340,ANON-0326,"today we noticed that ceiling plaster appears loose near the entrance in G1; the physical infrastructure needs attention, and it interrupts scheduled teaching at 11:06 case 1701",Infrastructure,Infrastructure:6,1,JIIT Sector 62,Academic & Teaching,A2/1,academic,Ground Floor,G1,28.6301,77.37255,Wednesday,11,2025-12-24T11:06:00+05:30,2,High,79.0,60,1,Open,6.63,0,0,mobile
CL-11702,EV-202512-0340,ANON-0250,"students report that only one billing counter is open during the rush in CR202; while the area is moderately occupied, without any warning notice at 17:21 case 1702",Canteen,Canteen:1,1,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 2,CR202,28.6297,77.3729,Wednesday,17,2025-12-24T17:21:00+05:30,5,Low,64.0,94,0,Resolved,4.26,0,0,mobile
CL-11703,EV-202512-0340,ANON-0721,"during the latest session the workstation cannot boot for the practical in CL1-B; and several students are affected, without any warning notice at 8:03 case 1703",Lab Equipment,Lab Equipment:2,2,JIIT Sector 62,Labs & Research,CL1,lab,Ground Floor,CL1-B,28.62958,77.37248,Wednesday,8,2025-12-24T08:03:00+05:30,1,Critical,66.0,45,1,Resolved,5.92,0,0,web
CL-11704,EV-202512-0340,ANON-0480,"a repeated observation is that a power socket is loose and unsafe in G2; the electrical supply needs inspection, and it interrupts scheduled teaching at 12:36 case 1704",Electrical,Electrical:3,3,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 2,G2,28.6299,77.37315,Wednesday,12,2025-12-24T12:36:00+05:30,2,High,80.0,44,0,In Progress,6.63,1,0,mobile
CL-11705,EV-202512-0341,ANON-0269,"a repeated observation is that a campus service is unavailable without an explanation in Counter A; campus operations are being disrupted, and it interrupts scheduled teaching at 15:23 case 1705",Other,Other:3,3,JIIT Sector 62,Food,Annapurna / Main Mess,food,Ground Floor,Counter A,28.63042,77.37312,Wednesday,15,2025-12-24T15:23:00+05:30,3,Medium,71.0,63,0,Open,4.38,0,0,web
CL-11706,EV-202512-0341,ANON-0008,"during the latest session water pressure is too low for normal use in Indoor Court; the water service needs attention, and the issue lasts more than ten minutes at 8:47 case 1706",Water,Water:2,2,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Ground Floor,Indoor Court,28.63102,77.37322,Wednesday,8,2025-12-24T08:47:00+05:30,5,Low,73.0,47,1,Resolved,3.68,0,0,mobile
CL-11707,EV-202512-0341,ANON-0556,"for the second time this week the lecture-room screen does not lower correctly in H4 Common Room; the physical infrastructure needs attention, and the condition has become more frequent at 18:54 case 1707",Infrastructure,Infrastructure:7,2,JIIT Sector 62,Hostels,H4 Boys Hostel,hostel,Ground Floor,H4 Common Room,28.63062,77.37262,Wednesday,18,2025-12-24T18:54:00+05:30,2,High,68.0,59,0,Verified,3.99,0,0,mobile
CL-11708,EV-202512-0341,ANON-0501,"today we noticed that the notice board contains outdated information in Counter A; and several students are affected, after normal troubleshooting was attempted at 18:39 case 1708",Other,Other:6,1,JIIT Sector 62,Food,Annapurna / Main Mess,food,Ground Floor,Counter A,28.63042,77.37312,Wednesday,18,2025-12-24T18:39:00+05:30,3,Medium,,53,0,Resolved,4.15,0,0,mobile
CL-11709,EV-202512-0341,ANON-0657,"a repeated observation is that the display cable and wall port need repair in Gym; the physical infrastructure needs attention, and staff assistance has been requested at 13:02 case 1709",Infrastructure,Infrastructure:3,3,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Ground Floor,Gym,28.63102,77.37322,Wednesday,13,2025-12-24T13:02:00+05:30,4,Low,100.0,56,0,In Progress,10.63,0,1,mobile
CL-11710,EV-202512-0342,ANON-0518,"staff were informed that online resources time out during the session in CL1-B; the network service is affected, near the main entrance to the space at 11:56 case 1710",Network,Network:5,0,JIIT Sector 62,Labs & Research,CL1,lab,Ground Floor,CL1-B,28.62958,77.37248,Wednesday,11,2025-12-24T11:56:00+05:30,2,High,76.0,53,0,Resolved,5.26,0,0,mobile
CL-11711,EV-202512-0342,ANON-0087,"a repeated observation is that a power socket is loose and unsafe in Security Post; the electrical supply needs inspection, without any warning notice at 17:10 case 1711",Electrical,Electrical:3,3,JIIT Sector 62,General & Utilities,Main Gate,outdoor,Outdoor,Security Post,28.62938,77.37238,Wednesday,17,2025-12-24T17:10:00+05:30,4,Low,43.0,44,0,In Progress,6.46,1,0,web
CL-11712,EV-202512-0342,ANON-0439,"for the second time this week the ventilation fan does not start in CL1-B; the electrical supply needs inspection, and the condition has become more frequent at 17:21 case 1712",Electrical,Electrical:7,2,JIIT Sector 62,Labs & Research,CL1,lab,Ground Floor,CL1-B,28.62958,77.37248,Thursday,17,2025-12-25T17:21:00+05:30,2,High,51.0,78,0,Verified,4.29,0,0,mobile
CL-11713,EV-202512-0342,ANON-0147,"a repeated observation is that laboratory equipment reports a calibration error in H4 Corridor 2; near the main entrance to the space, and several students are affected at 11:45 case 1713",Lab Equipment,Lab Equipment:3,3,JIIT Sector 62,Hostels,H4 Boys Hostel,hostel,Floor 2,H4 Corridor 2,28.63062,77.37262,Thursday,11,2025-12-25T11:45:00+05:30,5,Low,61.0,72,0,In Progress,8.15,0,0,mobile
CL-11714,EV-202512-0342,ANON-0694,"for the second time this week the wired connection cannot reach institute services in CL3-B; the network service is affected, and staff assistance has been requested at 14:50 case 1714",Network,Network:7,2,JIIT Sector 62,Labs & Research,CL3,lab,Ground Floor,CL3-B,28.62964,77.37261,Thursday,14,2025-12-25T14:50:00+05:30,3,Medium,43.0,69,0,Resolved,15.85,1,1,mobile
CL-11715,EV-202512-0343,ANON-0703,"an urgent maintenance check is needed because pedestrian movement is restricted by stored material in CL3-A; and the issue lasts more than ten minutes, and the issue lasts more than ten minutes at 16:23 case 1715",Other,Other:8,3,JIIT Sector 62,Labs & Research,CL3,lab,Ground Floor,CL3-A,28.62964,77.37261,Thursday,16,2025-12-25T16:23:00+05:30,3,Medium,72.0,56,0,Resolved,2.95,0,0,mobile
CL-11716,EV-202512-0343,ANON-0163,"during the latest session the workstation cannot boot for the practical in CL15-A; laboratory equipment availability is affected, and the issue lasts more than ten minutes at 14:03 case 1716",Lab Equipment,Lab Equipment:2,2,JIIT Sector 62,Labs & Research,CL15,lab,Floor 1,CL15-A,28.62978,77.37254,Thursday,14,2025-12-25T14:03:00+05:30,4,Low,72.0,66,0,In Progress,4.05,1,0,mobile
CL-11717,EV-202512-0343,ANON-0643,"a repeated observation is that internet speed falls below a usable level in Reading Hall; the network service is affected, and it interrupts scheduled teaching at 9:59 case 1717",Network,Network:3,3,JIIT Sector 62,Library & Study,LRC,library,Ground Floor,Reading Hall,28.63002,77.37302,Thursday,9,2025-12-25T09:59:00+05:30,1,Critical,59.0,75,1,Resolved,9.66,0,0,mobile
CL-11718,EV-202512-0343,ANON-0704,"an urgent maintenance check is needed because pedestrian movement is restricted by stored material in G5; campus operations are being disrupted, and the condition has become more frequent at 9:32 case 1718",Other,Other:8,3,JIIT Sector 62,Academic & Teaching,A2/2,academic,Ground Floor,G5,28.63024,77.37275,Thursday,9,2025-12-25T09:32:00+05:30,5,Low,29.0,34,0,Open,4.24,0,0,kiosk
CL-11719,EV-202512-0343,ANON-0568,"the current problem is that a chair is blocking the aisle because its leg is broken in G3; the physical infrastructure needs attention, near the main entrance to the space at 18:03 case 1719",Infrastructure,Infrastructure:4,4,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 2,G3,28.6299,77.37315,Thursday,18,2025-12-25T18:03:00+05:30,2,High,73.0,91,0,Verified,5.26,0,0,mobile
CL-11720,EV-202512-0344,ANON-0302,"a repeated observation is that the display cable and wall port need repair in CR102; the physical infrastructure needs attention, after normal troubleshooting was attempted at 16:24 case 1720",Infrastructure,Infrastructure:3,3,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 1,CR102,28.6297,77.3729,Thursday,16,2025-12-25T16:24:00+05:30,1,Critical,40.0,70,0,Resolved,6.31,0,0,mobile
CL-11721,EV-202512-0344,ANON-0261,"during the latest session students are waiting too long for food service in G2; and the condition has become more frequent, during a regular teaching period at 15:25 case 1721",Canteen,Canteen:2,2,JIIT Sector 62,Academic & Teaching,A2/1,academic,Ground Floor,G2,28.6301,77.37255,Thursday,15,2025-12-25T15:25:00+05:30,3,Medium,78.0,70,1,Resolved,5.7,0,0,kiosk
CL-11722,EV-202512-0344,ANON-0027,"a repeated observation is that laboratory equipment reports a calibration error in GH Corridor 1; while the area is moderately occupied, and staff assistance has been requested at 13:37 case 1722",Lab Equipment,Lab Equipment:3,3,JIIT Sector 62,Hostels,Girls Hostel,hostel,Floor 1,GH Corridor 1,28.63087,77.37294,Thursday,13,2025-12-25T13:37:00+05:30,1,Critical,71.0,76,0,Open,5.97,0,0,web
CL-11723,EV-202512-0344,ANON-0669,"a repeated observation is that the display cable and wall port need repair in Reception; the physical infrastructure needs attention, during a regular teaching period at 18:53 case 1723",Infrastructure,Infrastructure:3,3,JIIT Sector 62,General & Utilities,Administration Block,office,Ground Floor,Reception,28.62992,77.37334,Thursday,18,2025-12-25T18:53:00+05:30,1,Critical,78.0,64,0,Verified,4.32,1,0,mobile
CL-11724,EV-202512-0344,ANON-0695,"today we noticed that ceiling plaster appears loose near the entrance in CL22-B; the physical infrastructure needs attention, and several students are affected at 16:36 case 1724",Infrastructure,Infrastructure:6,1,JIIT Sector 62,Labs & Research,CL22,lab,Floor 2,CL22-B,28.62986,77.37266,Friday,16,2025-12-26T16:36:00+05:30,4,Low,56.0,84,0,In Progress,5.44,1,0,web
CL-11725,EV-202512-0345,ANON-0304,"the current problem is that the cooler produces warm water only in G5; the water service needs attention, near the main entrance to the space at 15:03 case 1725",Water,Water:4,4,JIIT Sector 62,Academic & Teaching,A2/2,academic,Ground Floor,G5,28.63024,77.37275,Friday,15,2025-12-26T15:03:00+05:30,3,Medium,72.0,53,0,Resolved,4.57,0,0,mobile
CL-11726,EV-202512-0345,ANON-0791,"students report that several desks have loose or damaged fittings in H4 Corridor 2; the physical infrastructure needs attention, while the area is moderately occupied at 9:10 case 1726",Electrical,Infrastructure:1,1,JIIT Sector 62,Hostels,H4 Boys Hostel,hostel,Floor 2,H4 Corridor 2,28.63062,77.37262,Friday,9,2025-12-26T09:10:00+05:30,2,High,64.0,61,0,Escalated,5.33,1,0,mobile
CL-11727,EV-202512-0345,ANON-0240,"today we noticed that seating capacity is insufficient during the meal break in Student Parking; after normal troubleshooting was attempted, while another campus service remains normal at 17:04 case 1727",Canteen,Canteen:6,1,JIIT Sector 62,General & Utilities,Parking,outdoor,Outdoor,Student Parking,28.62945,77.37222,Friday,17,2025-12-26T17:04:00+05:30,5,Low,59.0,57,0,Verified,6.01,0,0,mobile
CL-11728,EV-202512-0345,ANON-0503,"the class representative confirmed that the equipment interface stops responding during use in CL1-B; laboratory equipment availability is affected, and the issue lasts more than ten minutes at 13:55 case 1728",Lab Equipment,Lab Equipment:9,4,JIIT Sector 62,Labs & Research,CL1,lab,Ground Floor,CL1-B,28.62958,77.37248,Friday,13,2025-12-26T13:55:00+05:30,2,High,74.0,55,1,Open,8.88,0,0,web
CL-11729,EV-202512-0345,ANON-0357,"an urgent maintenance check is needed because signage for the room is missing in Group Study; the physical infrastructure needs attention, although nearby rooms remain usable at 11:28 case 1729",Infrastructure,Infrastructure:8,3,JIIT Sector 62,Library & Study,LRC,library,Floor 1,Group Study,28.63002,77.37302,Friday,11,2025-12-26T11:28:00+05:30,4,Low,83.0,52,0,Resolved,6.07,1,0,mobile
